objid,run,rerun,camcol,field,obj,type,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
587733609092023257,3226,40,4,125,985,3,249.95556581,36.49115933,23.869272,22.804338,23.518108,22.512852,22.012846,1.533709,0.188681,0.570534,0.348057,0.840617
587733609092023262,3226,40,4,125,990,3,249.94717835,36.48437344,26.474844,22.484468,20.664288,19.7612,19.362953,0.850584,0.185341,0.061335,0.040993,0.126062
587733609092023264,3226,40,4,125,992,3,249.94536762,36.48212129,20.870867,21.307915,20.977823,20.998798,20.873775,0.430404,0.184506,0.243395,0.371316,1.577185
587733609092023265,3226,40,4,125,993,6,249.95767004,36.48988687,24.339207,23.011944,21.491842,20.795271,20.583895,1.638907,0.193006,0.087175,0.066637,0.226941
587733609092023268,3226,40,4,125,996,6,249.96181807,36.49061109,23.599897,22.236242,20.980621,20.636618,20.013893,1.235566,0.109239,0.060975,0.063279,0.154658
587733609092023269,3226,40,4,125,997,6,249.94478399,36.47760028,23.035324,22.236202,20.931597,20.590998,19.894814,0.737485,0.101006,0.054496,0.056266,0.125482
587733609092023275,3226,40,4,125,1003,3,250.01030952,36.51708724,23.322161,23.008911,21.677387,21.267385,22.541454,0.945059,0.188001,0.102012,0.101073,0.879007
587733609092023282,3226,40,4,125,1010,6,249.98969792,36.50257969,22.561481,21.367756,20.364174,19.964039,19.666414,0.519982,0.049205,0.034439,0.033963,0.105586
587733609092023283,3226,40,4,125,1011,6,249.95957796,36.48377539,23.834133,23.017706,25.721298,25.905376,22.531042,1.464891,0.222651,0.708398,0.434216,1.021157
587733609092023286,3226,40,4,125,1014,6,249.96871716,36.48775772,25.094183,21.88365,21.021614,20.579342,20.531853,1.586103,0.076486,0.059982,0.057093,0.227171
587733609092023287,3226,40,4,125,1015,3,249.96947887,36.48648728,24.402098,23.987822,22.280024,21.051224,21.146687,2.15278,0.578366,0.232455,0.112144,0.533696
587733609092023288,3226,40,4,125,1016,3,250.01474284,36.51669558,26.990406,21.632378,20.205044,19.609037,19.381092,0.490295,0.077381,0.037275,0.03185,0.113484
587733609092023290,3226,40,4,125,1018,6,250.00500287,36.51087403,25.528437,22.737019,22.336617,22.819473,23.053795,1.325012,0.162612,0.197289,0.420051,0.994855
587733609092023293,3226,40,4,125,1021,3,250.00958081,36.51231715,22.725321,21.514973,20.511581,19.954206,19.548315,0.941645,0.091769,0.061984,0.054758,0.175545
587733609092023294,3226,40,4,125,1022,6,250.00775273,36.5128337,23.445808,24.347303,22.178875,20.733658,19.931356,1.078743,0.539362,0.166605,0.067035,0.140015
587733609092023299,3226,40,4,125,1027,3,249.94986931,36.47100668,21.476809,21.43351,20.87048,20.613691,20.591208,0.273553,0.07631,0.075288,0.086413,0.383437
587733609092023302,3226,40,4,125,1030,6,250.01944066,36.51477253,22.469946,20.90551,20.394176,20.141155,19.998146,0.466715,0.033481,0.034778,0.03858,0.139409
587733609092023491,3226,40,4,125,1219,3,249.98621385,36.52040559,22.789497,22.941959,21.511297,21.193584,20.364813,0.746664,0.223958,0.10828,0.11748,0.244341
587733609092023495,3226,40,4,125,1223,3,249.98485521,36.5141882,26.441797,22.444599,21.242426,21.136871,20.519726,1.0018,0.200972,0.115363,0.152497,0.394013
587733609092023496,3226,40,4,125,1224,3,249.99780351,36.5215089,23.120434,23.630093,21.735216,21.023424,21.11009,1.257651,0.529788,0.17349,0.134112,0.625426
587733609092023500,3226,40,4,125,1228,3,249.95238436,36.48784012,23.995913,22.903633,21.138618,20.00775,19.755051,1.88149,0.238183,0.08475,0.045182,0.153956
587733609092023503,3226,40,4,125,1231,3,249.95529909,36.48653614,25.522438,23.785311,22.132494,21.603762,21.42766,1.520391,0.459471,0.188409,0.169309,0.606798
587733609092023504,3226,40,4,125,1232,6,250.01350389,36.52227587,24.080469,23.499094,21.740803,20.827726,20.848719,1.83691,0.353237,0.131234,0.085393,0.371435
587733609092023505,3226,40,4,125,1233,6,250.00037056,36.51319789,23.00209,23.728977,22.543268,22.400499,24.205906,0.741766,0.339839,0.218294,0.272014,0.472503
587733609092023507,3226,40,4,125,1235,6,249.96676428,36.48940109,23.064907,23.462107,22.33403,21.419706,21.979942,0.879885,0.330265,0.211361,0.133224,0.828712
587733609092023508,3226,40,4,125,1236,6,249.967304,36.49076685,26.071253,23.373529,22.264778,21.63644,21.920441,0.839465,0.267686,0.17535,0.14239,0.678227
587733609092023510,3226,40,4,125,1238,6,250.01668674,36.51986088,22.687847,23.237057,22.147875,22.416706,21.866848,0.61984,0.255741,0.170815,0.312462,0.744721
587733609092023512,3226,40,4,125,1240,6,249.96821885,36.48485486,25.751516,23.966978,22.106339,21.03825,20.660368,1.04584,0.410687,0.148175,0.081883,0.240629
587733609092023641,3226,40,4,125,1369,3,249.97748373,36.50782734,26.565084,24.885136,22.349674,21.280621,21.638018,0.877092,1.098712,0.304148,0.170357,0.975938
587733609092023642,3226,40,4,125,1370,3,249.94583628,36.48668131,26.172577,24.149702,23.805513,21.472092,20.635569,1.117616,0.707854,0.895726,0.179175,0.372939
587733609092023644,3226,40,4,125,1372,6,249.96534584,36.49475692,24.848658,23.890083,24.094597,22.030445,21.75312,1.661867,0.388283,0.710528,0.196715,0.588876
587733609092023681,3226,40,4,125,1409,3,250.00753572,36.50796699,21.893986,22.096626,23.38188,23.292356,23.618189,0.675065,0.235662,1.162147,1.500845,2.179468
587733609092023693,3226,40,4,125,1421,3,249.97780734,36.50149335,22.099512,23.42145,23.225527,21.612991,21.700935,0.55821,0.501652,0.696148,0.250564,1.138286
587733609092087861,3226,40,4,126,53,6,249.95792869,36.43448431,15.679225,14.498532,14.169458,14.560772,14.065271,5.238169E-3,3.343971E-3,3.225177E-3,5.535231E-3,4.429091E-3
587733609092087862,3226,40,4,126,54,3,249.96003217,36.43334757,21.83695,25.07128,22.492815,20.981478,20.680258,0.401283,1.058307,0.318221,0.119089,0.416417
587733609092087863,3226,40,4,126,55,3,249.95793582,36.43799269,21.413729,23.758028,22.370056,20.012621,23.979578,1.308112,3.182623,1.539014,0.245398,6.092555
587733609092087960,3226,40,4,126,152,6,250.02082039,36.40786133,19.402941,18.450708,18.162733,18.071186,18.044081,0.037741,7.560379E-3,7.721233E-3,8.740977E-3,0.02776
587733609092087961,3226,40,4,126,153,6,250.01950381,36.4093904,26.803505,23.203194,22.488932,20.676018,20.001698,0.623809,0.334878,0.288867,0.083209,0.210981
587733609092087968,3226,40,4,126,160,6,250.08681359,36.44401009,18.637186,16.792219,16.183701,16.013243,15.968922,0.023144,4.29737E-3,3.914027E-3,4.102373E-3,7.66199E-3
587733609092087969,3226,40,4,126,161,3,250.08867697,36.44388394,21.69072,22.011284,21.406067,21.295231,20.659628,0.275774,0.098917,0.092648,0.120522,0.303014
587733609092087970,3226,40,4,126,162,6,250.08897473,36.4456805,22.735693,23.302668,22.771194,21.901184,21.334955,0.616287,0.276638,0.274457,0.183612,0.469815
587733609092087973,3226,40,4,126,165,6,250.05733491,36.41847104,18.225063,16.588852,16.043047,15.847365,15.769971,0.017947,4.091074E-3,3.804876E-3,3.935469E-3,7.031928E-3
587733609092087974,3226,40,4,126,166,3,250.0556062,36.41753957,25.871162,21.847805,20.243849,19.031893,18.314203,2.666746,0.203346,0.078775,0.039566,0.096509
587733609092087979,3226,40,4,126,171,6,250.07283921,36.41410803,18.191294,17.072708,16.72011,16.610144,16.579739,0.01835,4.669053E-3,4.525229E-3,4.747712E-3,0.010629
587733609092088067,3226,40,4,126,259,6,249.95222377,36.45595985,21.033396,18.962244,18.095774,17.759548,17.579485,0.133151,9.976561E-3,7.625218E-3,7.740804E-3,0.02002
587733609092088117,3226,40,4,126,309,6,249.99373819,36.40129184,22.388985,20.627016,19.245235,17.795622,17.026464,0.413256,0.02879,0.014855,7.764883E-3,0.014152
587733609092088133,3226,40,4,126,325,6,250.00948882,36.39678518,21.091698,20.207714,19.989599,19.953276,20.025869,0.139871,0.020975,0.025115,0.032411,0.146556
587733609092088134,3226,40,4,126,326,6,250.01084896,36.39842659,26.326916,22.080698,20.781078,20.173222,19.852022,0.699175,0.091751,0.048118,0.039684,0.130202
587733609092088136,3226,40,4,126,328,6,250.01333868,36.39423169,23.23143,24.259905,22.376604,21.73402,20.981424,0.903713,0.543978,0.196742,0.158429,0.363838
587733609092088137,3226,40,4,126,329,3,250.01228907,36.39596126,23.137926,26.520962,21.324265,25.611183,24.787525,2.459766,1.206741,0.218805,1.6308,1.106139
587733609092088140,3226,40,4,126,332,6,250.04385231,36.41316999,21.33042,20.597912,20.474447,20.341129,20.49275,0.172718,0.029836,0.037685,0.045501,0.217301
587733609092088142,3226,40,4,126,334,6,250.03982383,36.3997198,21.526693,19.799332,19.189754,18.970337,18.824286,0.200577,0.016133,0.014389,0.015866,0.051462
587733609092088145,3226,40,4,126,337,6,250.07878998,36.41870536,20.69989,19.997164,19.587029,19.449636,19.376301,0.105119,0.021392,0.021095,0.024765,0.084321
587733609092088150,3226,40,4,126,342,6,250.08769818,36.42291893,20.641239,19.68091,19.367819,19.262117,19.214899,0.098211,0.014732,0.015914,0.018873,0.070307
587733609092088151,3226,40,4,126,343,6,250.09120492,36.4248959,23.287205,21.459387,20.951014,20.703321,20.705729,0.912595,0.052909,0.054042,0.060098,0.257794
587733609092088152,3226,40,4,126,344,3,250.09068929,36.42671378,25.876066,21.504139,20.97249,20.539007,19.970278,1.409431,0.079803,0.07998,0.081632,0.219125
587733609092088153,3226,40,4,126,345,6,250.09156146,36.42796834,23.32461,22.148773,21.924574,21.669106,21.659882,0.927725,0.093052,0.123373,0.138393,0.552283
587733609092088154,3226,40,4,126,346,6,250.08912152,36.42437553,25.301756,22.679701,21.960154,22.233387,23.081232,1.394685,0.145796,0.127261,0.226249,0.883888
587733609092088160,3226,40,4,126,352,6,250.0516266,36.39812342,20.658936,19.479198,19.165081,19.073828,18.979647,0.098171,0.013035,0.013945,0.016377,0.058659
587733609092088161,3226,40,4,126,353,3,250.04807503,36.3994598,21.383486,20.545584,19.540167,19.143253,18.750818,0.292061,0.042618,0.027295,0.027645,0.090843
587733609092088162,3226,40,4,126,354,3,250.04926856,36.39818591,22.587204,23.546591,22.039099,21.703732,21.748854,0.559321,0.341589,0.153421,0.161218,0.696652
587733609092088163,3226,40,4,126,355,6,250.04586128,36.40017357,23.599243,22.809145,22.329508,21.986771,22.539562,1.126921,0.162044,0.175039,0.179199,0.879612
587733609092088164,3226,40,4,126,356,3,250.05041153,36.39884586,23.100237,22.872181,22.203407,22.354752,21.786854,0.85466,0.19526,0.177887,0.285261,0.71256
587733609092088273,3226,40,4,126,465,3,250.01044596,36.40847804,21.293486,19.923855,18.883644,18.45591,18.107439,0.233038,0.022324,0.016101,0.014482,0.044272
587733609092088324,3226,40,4,126,516,6,249.98778748,36.40659769,24.397594,21.774275,20.549694,19.699326,19.273149,1.639005,0.069205,0.03876,0.027676,0.076801
587733609092088383,3226,40,4,126,575,6,249.94901878,36.45898547,22.523804,21.486261,21.07029,20.974752,21.036242,0.527122,0.06014,0.065826,0.086668,0.393572
587733609092088384,3226,40,4,126,576,3,249.94926162,36.45718651,24.679621,22.469639,21.988991,21.845318,24.185213,1.946493,0.144378,0.153051,0.196747,0.599349
587733609092088385,3226,40,4,126,577,3,249.95094708,36.4599146,23.239555,22.810181,22.278719,22.68239,23.260216,0.948789,0.183773,0.189009,0.382185,0.984614
587733609092088386,3226,40,4,126,578,6,249.95825204,36.46458269,22.06147,21.137377,21.199804,20.939337,21.251305,0.317982,0.040575,0.065804,0.074322,0.399437
587733609092088398,3226,40,4,126,590,3,249.95606386,36.45954016,22.989475,22.461758,21.655901,21.899872,20.752073,1.022295,0.201463,0.14696,0.268949,0.434119
587733609092088429,3226,40,4,126,621,6,249.95546215,36.44339145,22.086693,21.788961,21.07588,20.835794,20.486691,0.325566,0.069824,0.059872,0.06821,0.214661
587733609092088439,3226,40,4,126,631,6,249.94792349,36.43264128,22.423714,21.19383,20.351471,20.065964,19.895714,0.43531,0.043074,0.033032,0.035454,0.128054
587733609092088494,3226,40,4,126,686,3,249.96533202,36.41882122,26.348295,21.878429,22.223003,21.567364,20.540356,1.110002,0.122741,0.2685,0.218153,0.403354
587733609092088504,3226,40,4,126,696,3,249.96300049,36.41378446,21.715332,21.886053,21.451174,21.266584,20.380507,0.304148,0.100257,0.109387,0.13293,0.274769
587733609092088551,3226,40,4,126,743,6,249.98875066,36.41098881,23.916641,22.708532,21.613935,21.315876,20.905869,1.486272,0.169023,0.104855,0.114812,0.356118
587733609092088568,3226,40,4,126,760,3,249.99768919,36.40977643,24.656439,22.790157,21.580124,20.479269,19.570147,1.847048,0.184154,0.101446,0.05523,0.109538
587733609092088575,3226,40,4,126,767,6,249.99398195,36.40329961,22.630205,22.339867,21.562725,21.289282,20.615456,0.521078,0.112081,0.09144,0.100874,0.245981
587733609092088580,3226,40,4,126,772,3,250.08155156,36.45736707,23.685291,22.824945,22.616121,21.389343,23.00728,1.506454,0.211115,0.283931,0.140189,1.209236
587733609092088589,3226,40,4,126,781,3,249.99698208,36.39807663,21.907652,22.447029,22.190922,21.149719,21.812872,0.400556,0.184258,0.239209,0.13797,1.046168
587733609092088592,3226,40,4,126,784,3,250.00946352,36.40450884,22.722319,22.314936,21.699575,21.599998,22.157803,0.67842,0.133114,0.124501,0.162644,0.999629
587733609092088611,3226,40,4,126,803,6,250.02682836,36.40855696,23.501928,22.683804,21.255556,20.438562,20.011139,1.043758,0.147665,0.069353,0.047658,0.14328
587733609092088612,3226,40,4,126,804,6,250.02745802,36.4074418,23.335958,23.105104,22.087482,20.647053,19.766163,0.966176,0.220635,0.149184,0.059567,0.121709
587733609092088615,3226,40,4,126,807,6,250.09040021,36.44954188,23.21294,23.4601,21.550817,20.718689,20.157736,0.915608,0.30413,0.093421,0.064708,0.170683
587733609092088616,3226,40,4,126,808,3,250.09197189,36.44869546,26.108635,21.873404,21.148432,20.596518,20.370939,1.125273,0.107183,0.088573,0.079179,0.295835
587733609092088627,3226,40,4,126,819,6,250.08613232,36.44004537,26.253773,22.988169,21.810163,20.886946,20.319189,0.721776,0.190366,0.111748,0.071114,0.183895
587733609092088634,3226,40,4,126,826,3,250.04422541,36.41039192,24.35067,21.872576,21.419807,21.733532,21.090578,2.075743,0.09639,0.103487,0.195077,0.494233
587733609092088636,3226,40,4,126,828,3,250.02476301,36.39683086,24.047148,23.112713,22.024487,22.147982,21.717743,1.580735,0.235223,0.14958,0.235266,0.669034
587733609092088639,3226,40,4,126,831,6,250.09218317,36.44026841,23.392986,22.754219,21.511616,20.839659,20.678503,0.991927,0.155989,0.08574,0.067454,0.247996
587733609092088650,3226,40,4,126,842,6,250.06802748,36.42098979,23.145901,21.742107,21.118828,20.864679,20.798632,0.824176,0.066656,0.062005,0.068779,0.281044
587733609092088655,3226,40,4,126,847,6,250.02072339,36.39301037,25.548756,23.462517,22.237665,20.762728,19.561459,1.195669,0.280422,0.160887,0.061785,0.09513
587733609092088657,3226,40,4,126,849,3,250.05388586,36.41113816,23.624664,21.741032,20.097359,19.341629,18.960983,1.825167,0.105877,0.04051,0.029957,0.095972
587733609092088658,3226,40,4,126,850,3,250.06379567,36.41641589,22.553881,21.903326,20.749456,20.222301,20.196789,0.912673,0.143771,0.082791,0.074991,0.340944
587733609092088660,3226,40,4,126,852,3,250.03152991,36.39486385,22.768261,21.557495,20.935457,20.579052,21.567064,0.796776,0.078448,0.072244,0.075924,0.800007
587733609092088661,3226,40,4,126,853,6,250.07977218,36.42490057,21.805531,20.778812,20.310377,20.145824,20.030357,0.262953,0.031391,0.032032,0.03772,0.144527
587733609092088664,3226,40,4,126,856,6,250.07585078,36.42176916,22.82472,22.56912,21.666437,21.384054,21.236532,0.636738,0.134282,0.09913,0.108661,0.406498
587733609092088668,3226,40,4,126,860,6,250.04543565,36.40378033,25.031298,22.739328,21.421276,19.95186,19.109272,1.587511,0.158543,0.081926,0.032715,0.067857
587733609092088669,3226,40,4,126,861,3,250.04593101,36.40238096,22.69183,22.037264,21.421175,21.310705,20.773916,0.743157,0.119438,0.110771,0.145657,0.419254
587733609092088670,3226,40,4,126,862,3,250.06186957,36.41242158,22.726803,22.481174,20.79994,20.313154,19.817213,0.882787,0.198678,0.072741,0.068115,0.200467
587733609092088671,3226,40,4,126,863,6,250.06703924,36.41521966,22.79734,21.727331,21.15979,21.114799,21.478569,0.616449,0.066467,0.064721,0.085568,0.496769
587733609092088672,3226,40,4,126,864,6,250.08544282,36.42715017,24.436117,22.976938,22.088545,20.603508,19.786785,1.645566,0.187615,0.142013,0.054801,0.114965
587733609092088675,3226,40,4,126,867,6,250.0781915,36.42122043,22.804312,22.26347,22.014502,22.130854,21.250843,0.617231,0.102222,0.132464,0.205511,0.402828
587733609092088690,3226,40,4,126,882,3,250.07603351,36.41404154,21.638521,20.634993,20.511866,20.508215,20.377939,0.443589,0.054015,0.074044,0.108032,0.458728
587733609092088692,3226,40,4,126,884,6,250.05900893,36.40275491,23.34399,22.582241,21.881573,21.607553,21.485912,0.94065,0.135397,0.119857,0.130482,0.491842
587733609092088694,3226,40,4,126,886,3,250.06250694,36.40607211,23.374279,22.586714,20.731735,20.18453,19.542074,1.032854,0.147246,0.048167,0.041404,0.103801
587733609092088695,3226,40,4,126,887,3,250.06385241,36.40571899,23.563251,22.618353,21.200069,20.740454,20.178568,1.222981,0.157002,0.073942,0.069404,0.189599
587733609092088696,3226,40,4,126,888,6,250.06059174,36.40603413,22.589325,23.428841,22.493828,22.27285,22.38751,0.505246,0.271273,0.202229,0.231241,0.842578
587733609092088883,3226,40,4,126,1075,3,250.02314137,36.50956895,25.579588,23.469284,21.531614,20.879795,20.437754,1.526254,0.374055,0.112971,0.092075,0.28349
587733609092088884,3226,40,4,126,1076,3,249.93883604,36.45477265,23.296707,23.55121,21.956837,22.315464,22.122858,1.052514,0.365342,0.15093,0.297387,0.93567
587733609092088889,3226,40,4,126,1081,3,249.95421438,36.45787429,26.740101,23.542046,21.371878,20.431154,19.900833,0.598284,0.395841,0.097649,0.062021,0.174306
587733609092088895,3226,40,4,126,1087,6,249.94469101,36.44471983,23.585552,23.962872,21.800947,21.100613,20.891912,1.131395,0.42178,0.112797,0.086899,0.307424
587733609092088900,3226,40,4,126,1092,3,249.94837578,36.44127852,23.691999,23.483229,21.908588,21.56089,21.32461,1.350316,0.331715,0.139888,0.148233,0.509893
587733609092088909,3226,40,4,126,1101,6,249.95912581,36.44174945,26.747169,23.981699,21.817974,20.464909,19.518692,0.714849,0.663406,0.171142,0.075148,0.147341
587733609092088914,3226,40,4,126,1106,6,249.96548585,36.44092495,23.676371,23.28554,22.055048,21.840385,21.883038,1.211653,0.26583,0.160015,0.16776,0.692378
587733609092088918,3226,40,4,126,1110,6,249.95472893,36.42935818,24.986774,23.184498,21.929417,21.414776,20.705273,1.697902,0.241164,0.132544,0.120189,0.280243
587733609092088921,3226,40,4,126,1113,6,249.95375504,36.42451563,23.58935,23.39888,21.880703,20.450878,19.590353,1.096199,0.266118,0.11754,0.048003,0.096596
587733609092088936,3226,40,4,126,1128,3,249.96573468,36.42087371,26.271004,22.810278,21.247776,20.756632,20.464964,1.234741,0.290163,0.118489,0.111254,0.394731
587733609092088942,3226,40,4,126,1134,3,249.97096953,36.41505453,25.364511,23.421627,22.142838,22.650566,21.302794,1.849337,0.378435,0.204623,0.453217,0.611784
587733609092088944,3226,40,4,126,1136,3,249.97838273,36.41840872,22.920521,23.383549,22.130127,21.040987,20.402662,0.752042,0.308584,0.171486,0.093845,0.240076
587733609092088979,3226,40,4,126,1171,3,250.0073428,36.40823498,24.371304,23.186981,21.653717,21.562548,22.010696,2.091284,0.297668,0.127172,0.168098,0.978114
587733609092088985,3226,40,4,126,1177,6,250.02134997,36.41093588,26.388905,23.747896,22.214565,20.820354,19.71912,0.627965,0.349323,0.157278,0.065082,0.108692
587733609092088986,3226,40,4,126,1178,6,250.00042994,36.3974175,25.25773,24.001987,22.444082,21.272852,20.787912,1.42206,0.419451,0.191653,0.095837,0.274995
587733609092088992,3226,40,4,126,1184,6,250.02049901,36.40433505,26.20701,25.16671,22.636087,24.435116,23.963026,0.732784,0.651741,0.22763,0.785886,0.573776
587733609092088994,3226,40,4,126,1186,3,250.08276806,36.43428692,22.512915,22.604195,21.414694,21.200769,20.403063,0.682972,0.207348,0.117163,0.141044,0.322169
587733609092088995,3226,40,4,126,1187,3,250.09358102,36.43793743,22.249949,22.915003,21.777603,21.549662,21.218903,0.450525,0.220889,0.132549,0.157655,0.512632
587733609092089001,3226,40,4,126,1193,6,250.05233925,36.40819928,23.000221,23.953873,22.414356,22.314356,22.638763,0.732688,0.427279,0.19756,0.251416,0.952949
587733609092089005,3226,40,4,126,1197,3,250.05541779,36.40639729,24.626692,22.870682,22.101913,22.317844,21.487997,2.354162,0.248399,0.207463,0.355749,0.749748
587733609092089006,3226,40,4,126,1198,3,250.05010723,36.40237117,24.12096,22.521156,21.020535,19.836174,19.172749,2.269515,0.198848,0.085948,0.043534,0.110428
587733609092089013,3226,40,4,126,1205,6,250.09097892,36.42275077,24.473869,23.437094,22.08971,21.321442,21.502741,1.683251,0.276721,0.144149,0.103136,0.499767
587733609092089024,3226,40,4,126,1216,6,250.07231976,36.40692008,24.702194,22.985952,22.069441,21.94231,20.889479,1.960693,0.229748,0.168951,0.212752,0.373751
587733609092089115,3226,40,4,126,1307,3,249.95321942,36.46294841,24.828983,24.317078,22.744036,20.904604,20.697392,2.043657,0.676306,0.320227,0.092811,0.346013
587733609092089118,3226,40,4,126,1310,3,250.03144352,36.51008253,23.236565,23.312717,22.506968,21.619045,21.266926,1.077245,0.318486,0.259292,0.17143,0.552914
587733609092089123,3226,40,4,126,1315,3,249.94514345,36.45283825,25.218307,24.895512,22.599085,21.874205,21.119261,1.65487,0.749396,0.251886,0.193687,0.429922
587733609092089124,3226,40,4,126,1316,6,249.94025041,36.44960373,24.975288,23.640482,22.883093,21.998974,20.683243,1.595865,0.321914,0.281567,0.185994,0.24768
587733609092089130,3226,40,4,126,1322,6,249.9563263,36.45449684,22.426212,23.453682,24.004074,21.402317,21.166821,0.450518,0.28828,0.678524,0.115576,0.395114
587733609092089144,3226,40,4,126,1336,3,249.95245709,36.43620311,21.96698,22.862194,22.300367,21.240479,20.601477,0.463518,0.285297,0.281299,0.160448,0.413019
587733609092089155,3226,40,4,126,1347,6,249.97265644,36.42815119,26.113134,24.068913,22.672218,21.422884,21.302526,0.839753,0.464621,0.245658,0.117382,0.452388
587733609092089160,3226,40,4,126,1352,6,249.96583273,36.41388118,24.212391,23.659128,23.45426,21.241844,20.535656,1.536944,0.329247,0.447635,0.094457,0.221468
587733609092089173,3226,40,4,126,1365,3,249.99707759,36.41232011,25.060595,23.825327,22.552311,21.648125,21.273352,1.762797,0.430937,0.243044,0.156986,0.493471
587733609092089179,3226,40,4,126,1371,3,250.08206806,36.45476257,27.033268,23.892664,22.79965,21.631432,24.145792,0.474828,0.535974,0.352764,0.183082,0.697226
587733609092089183,3226,40,4,126,1375,6,250.00230672,36.39869938,24.13575,24.861208,22.861128,21.904356,21.28484,1.530105,0.665438,0.285917,0.174691,0.438669
587733609092089184,3226,40,4,126,1376,3,250.02689193,36.41195106,21.82625,22.730051,21.825357,21.070875,20.490459,0.511266,0.321394,0.230872,0.172275,0.486149
587733609092089191,3226,40,4,126,1383,6,250.0779487,36.43499848,24.046791,24.602829,24.306589,21.698151,20.967876,1.477174,0.591442,0.757062,0.142647,0.321053
587733609092089192,3226,40,4,126,1384,6,250.03864675,36.40914817,24.535515,24.712084,22.792423,21.484138,20.235651,1.837996,0.704158,0.294814,0.132338,0.199021
587733609092089198,3226,40,4,126,1390,3,250.07276823,36.42178808,23.080923,24.562836,22.529091,20.646385,19.961573,0.952113,0.745274,0.259676,0.070878,0.174923
587733609092089274,3226,40,4,126,1466,3,249.98485643,36.41755347,25.87118,22.850649,23.26676,22.696297,22.532722,1.447674,0.263563,0.590875,0.529868,1.481438
587733609092089275,3226,40,4,126,1467,3,249.98386425,36.40816028,22.756687,22.875141,23.071215,22.688967,22.607771,0.812193,0.263774,0.490787,0.515193,1.442306
587733609092089278,3226,40,4,126,1470,3,249.97294063,36.41233285,22.322586,23.039478,21.832167,21.886112,20.121689,0.61159,0.339021,0.18906,0.294062,0.287462
587733609092089299,3226,40,4,126,1491,8,249.99159254,36.413683,23.283865,24.401566,25.352642,25.027634,22.092758,0.866429,0.535468,0.7237,0.66111,0.729602
587733604806099062,3225,40,4,263,118,6,250.06264699,36.54587256,18.671438,17.723547,17.441395,17.340124,17.320702,0.020381,5.614469E-3,5.837008E-3,6.451733E-3,0.016138
587733604806099069,3225,40,4,263,125,6,250.05207239,36.53675623,17.825027,16.283268,15.773839,15.604287,15.541176,0.013281,4.027801E-3,4.329686E-3,4.590725E-3,6.658825E-3
587733604806099139,3225,40,4,263,195,6,250.07715711,36.5126707,19.142691,18.023052,17.644468,17.4839,17.47732,0.026776,6.154616E-3,6.162732E-3,6.736109E-3,0.017435
587733604806099140,3225,40,4,263,196,6,250.0752976,36.51347637,22.576145,20.606714,19.575972,19.060835,18.833946,0.352526,0.024755,0.0154,0.01451,0.047039
587733604806099147,3225,40,4,263,203,6,250.07814005,36.51015184,19.553337,18.365524,18.415112,18.464117,18.531361,0.034703,7.070672E-3,8.30156E-3,0.010341,0.037207
587733604806099187,3225,40,4,263,243,6,250.09412733,36.50096419,18.629719,17.431555,16.960472,16.755999,16.67898,0.019801,5.086656E-3,5.110809E-3,5.486792E-3,0.010833
587733604806099188,3225,40,4,263,244,3,250.09584304,36.50036735,22.561443,22.407383,21.030708,20.849613,20.658512,0.621414,0.172108,0.080533,0.102529,0.434562
587733604806099458,3225,40,4,263,514,6,250.01676981,36.54930732,20.799574,18.583767,17.630508,17.228928,17.025255,0.083201,7.777007E-3,6.135939E-3,6.135528E-3,0.013272
587733604806099459,3225,40,4,263,515,3,250.01697875,36.55046125,22.137306,22.382627,21.061899,20.494776,20.078384,0.39904,0.165926,0.079931,0.071696,0.241923
587733604806099461,3225,40,4,263,517,6,250.02418514,36.5528374,21.478399,20.467367,20.045778,19.829994,19.750134,0.147459,0.025754,0.025598,0.029922,0.105296
587733604806099477,3225,40,4,263,533,6,250.01577742,36.53842181,22.47761,20.378056,19.460785,19.119667,18.912176,0.319056,0.021854,0.014782,0.015282,0.05053
587733604806099479,3225,40,4,263,535,6,250.04575292,36.55065226,22.245296,20.194382,18.811918,17.837248,17.307041,0.279042,0.019596,0.010164,7.7757E-3,0.01612
587733604806099539,3225,40,4,263,595,6,250.0520792,36.53242315,21.636915,19.393932,18.204109,17.686277,17.417601,0.161805,0.011939,7.67233E-3,7.269899E-3,0.017225
587733604806099564,3225,40,4,263,620,6,250.0875261,36.53999683,20.365894,19.444288,19.177294,19.061291,19.03327,0.059955,0.011951,0.012143,0.01444,0.054812
587733604806099565,3225,40,4,263,621,6,250.08570419,36.54007903,24.220266,23.920126,22.75276,20.855421,20.224691,1.053242,0.33395,0.174636,0.054236,0.150354
587733604806099566,3225,40,4,263,622,3,250.08867775,36.53825025,26.650545,23.904331,22.952551,21.993826,22.02693,0.372472,0.358046,0.226778,0.159249,0.693123
587733604806099567,3225,40,4,263,623,3,250.08555245,36.5412033,24.294168,23.251614,22.896297,22.237616,21.799864,1.104793,0.200936,0.197717,0.176897,0.540187
587733604806099571,3225,40,4,263,627,6,250.06568039,36.52312022,22.027475,19.560419,18.335291,17.879919,17.598225,0.224476,0.01287,8.029788E-3,7.84412E-3,0.018911
587733604806099572,3225,40,4,263,628,6,250.06394795,36.52427782,23.3759,24.051723,22.401339,21.61969,20.510017,1.357449,0.741344,0.27352,0.219736,0.412755
